lambda		value

Calibration:
lambda:	800
Abs:	0.0002

Data:
#
446		0.635995
445.5		0.634639
445		0.633419
444.5		0.635655
444		0.632193
443.5		0.632705
443		0.633712
442.5		0.632745
442		0.631724
441.5		0.630641
441		0.630687
440.5		0.630452
440		0.630348
439.5		0.629494
439		0.629735
438.5		0.627733
438		0.628543
437.5		0.628147
437		0.62707
436.5		0.626746
436		0.626702
435.5		0.626592
435		0.624733
434.5		0.626103
434		0.624077
433.5		0.62329
433		0.623932
432.5		0.623931
432		0.621723
431.5		0.621687
431		0.621557
430.5		0.624688
430		0.620723
429.5		0.620478
429		0.620331
428.5		0.619508
428		0.620132
427.5		0.61753
427		0.618718
426.5		0.617798
426		0.617001
425.5		0.617089
425		0.616543
424.5		0.616175
424		0.614738
423.5		0.617311
423		0.615705
422.5		0.61578
422		0.612846
421.5		0.6155
421		0.613552
420.5		0.612684
420		0.613761
419.5		0.612204
419		0.612119
418.5		0.612247
418		0.610769
417.5		0.610451
417		0.608802
416.5		0.610262
416		0.608508
415.5		0.608493
415		0.608631
414.5		0.60729
414		0.607964
413.5		0.604943
413		0.60597
412.5		0.606613
412		0.605247
411.5		0.606342
411		0.604043
410.5		0.60337
410		0.605434
409.5		0.602809
409		0.602703
408.5		0.602718
408		0.602392
407.5		0.602987
407		0.601393
406.5		0.601186
406		0.602232
405.5		0.600469
405		0.602076
404.5		0.600261
404		0.600505
403.5		0.598244
403		0.598055
402.5		0.598558
402		0.598262
401.5		0.598557
401		0.596182
400.5		0.596672
400		0.598036
399.5		0.597374
399		0.596462
398.5		0.594723
398		0.596034
397.5		0.594232
397		0.596067
396.5		0.595304
396		0.596275
395.5		0.594475
395		0.592257
394.5		0.596812
394		0.592203
393.5		0.596257
393		0.592896
392.5		0.591101
392		0.59156
391.5		0.592695
391		0.593333
390.5		0.590526
390		0.59126
389.5		0.590913
389		0.5919
388.5		0.590255
388		0.58905
387.5		0.589501
387		0.589842
386.5		0.589083
386		0.589442
385.5		0.589702
385		0.587396
384.5		0.585766
384		0.587158
383.5		0.587299
383		0.588011
382.5		0.585278
382		0.587265
381.5		0.586474
381		0.584267
380.5		0.583942
380		0.587298
379.5		0.581779
379		0.584839
378.5		0.583152
378		0.582315
377.5		0.581428
377		0.583682
376.5		0.581143
376		0.581885
375.5		0.58199
375		0.581519
374.5		0.582393
374		0.581568
373.5		0.58479
373		0.582236
372.5		0.581459
372		0.581956
371.5		0.580913
371		0.579897
370.5		0.579756
370		0.58057
369.5		0.579477
369		0.580343
368.5		0.577592
368		0.580693
367.5		0.579238
367		0.577908
366.5		0.580031
366		0.576926
365.5		0.577822
365		0.578215
364.5		0.579182
364		0.579438
363.5		0.578557
363		0.578085
362.5		0.577021
362		0.576213
361.5		0.57543
361		0.5765
360.5		0.576797
360		0.574529
359.5		0.575807
359		0.576955
358.5		0.572345
358		0.576942
357.5		0.575669
357		0.57686
356.5		0.575396
356		0.574432
355.5		0.574335
355		0.577459
354.5		0.574428
354		0.574489
353.5		0.575457
353		0.572795
352.5		0.573434
352		0.570483
351.5		0.575472
351		0.572262
350.5		0.573496
350		0.572376
349.5		0.573515
349		0.574008
348.5		0.572266
348		0.568074
347.5		0.574096
347		0.574516
346.5		0.570752
346		0.569017
345.5		0.568676
345		0.570971
344.5		0.57254
344		0.564929
343.5		0.567997
343		0.569966
342.5		0.566648
342		0.567816
341.5		0.566563
341		0.564824
340.5		0.56668
340		0.562663
339.5		0.557174
339		0.560943
338.5		0.563805
338		0.565581
337.5		0.564781
337		0.564346
336.5		0.561949
336		0.568387
335.5		0.560903
335		0.560791
334.5		0.55804
334		0.560121
333.5		0.560633
333		0.56144
332.5		0.562879
332		0.558687
331.5		0.556355
331		0.564063
330.5		0.558443
330		0.560883
329.5		0.555744
329		0.555889
328.5		0.555947
328		0.556237
327.5		0.561266
327		0.555496
326.5		0.553668
326		0.560303
325.5		0.557102
325		0.556921
324.5		0.560267
324		0.555496
323.5		0.55996
323		0.564238
322.5		0.56291
322		0.561371
321.5		0.556018
321		0.556433
320.5		0.569217
320		0.563028
319.5		0.561732
319		0.562769
318.5		0.566959
318		0.570943
317.5		0.564768
317		0.559129
316.5		0.572488
316		0.568962
315.5		0.569705
315		0.573909
314.5		0.570886
314		0.571333
313.5		0.57838
313		0.579813
312.5		0.581183
312		0.577999
311.5		0.586973
311		0.585593
310.5		0.596066
310		0.596841
309.5		0.590952
309		0.594648
308.5		0.596676
308		0.615356
307.5		0.604136
307		0.610078
306.5		0.630313
306		0.619016
305.5		0.619145
305		0.622758
304.5		0.649978
304		0.636829
303.5		0.642773
303		0.661295
302.5		0.662606
302		0.660522
301.5		0.661367
301		0.670892
300.5		0.72602
300		0.700783
299.5		0.682059
299		0.692532
298.5		0.75883
298		0.723952
297.5		0.709614
297		0.690175
296.5		0.600577
296		0.491403
295.5		0.593305
295		0.518197
294.5		0.621284
294		0.616954
293.5		0.535919
293		0.578921
292.5		0.316975
292		0.84811
291.5		0.69712
291		0.683814
290.5		0.286863
290		0.806257
289.5		-3.21098
289		0.356575
288.5		0.175264
288		0.022063
287.5		-0.263746
287		0.609676
286.5		0.192987
286		0.197889
285.5		0.0980474
285		0.575009
284.5		19.9957
284		0.430415
283.5		2.13913
283		1.55488
282.5		0.760802
282		0.22331
281.5		-28.4918
281		0.65828
280.5		0.389335
280		-0.156796
279.5		0.530375
279		0.753852
278.5		0.276495
278		-1.10185
277.5		-1.46461
277		1.38688
276.5		0.69748
276		1.75378
275.5		0.959692
275		0.982848
274.5		10.0697
274		-0.666114
273.5		0.00908307
273		-29.5797
272.5		0.639175
272		0.0600591
271.5		0.285471
271		1.51221
270.5		-0.0911512
270		0.173623
269.5		1.32981
269		-0.0923306
268.5		-3.78163
268		-0.999226
267.5		-0.192763
267		0.615429
266.5		2.53918
266		0.602037
265.5		0.377844
265		-0.0109779
264.5		0.54057
264		-0.198721
263.5		0.201758
263		0.737458
262.5		1.21997
262		0.320889
261.5		-0.190837
261		0.848863
260.5		-1.51607
260		0.218237
259.5		0.407501
259		0.329823
258.5		0.965904
258		-0.694827
257.5		0.164898
257		-0.0655248
256.5		0.475618
256		1.11367
255.5		0.365235
255		-0.802462
254.5		0.698515
254		0.99875
253.5		0.410915
253		0.615489
252.5		2.14169
252		1.28838
251.5		0.692412
251		0.632487
250.5		1.71
250		0.43609
249.5		0.383739
249		-0.0572725
248.5		0.452457
248		0.0460087
247.5		0.713641
247		0.301413
246.5		-37.8067
246		1.13997
245.5		0.423842
245		0.366174
244.5		-40.6161
244		-0.673141
243.5		0.282189
243		3.68347
242.5		0.211762
242		-0.0532076
241.5		-0.433782
241		0.237881
240.5		-1.44643
240		-1.04398
239.5		0.116365
239		0.61005
238.5		0.434192
238		0.596554
237.5		0.278901
237		0.222332
236.5		1.09295
236		1.49252
235.5		0.236973
235		0.316085
234.5		-0.880348
234		0.259657
233.5		-0.135992
233		-1.15182
232.5		-0.713689
232		-0.728915
231.5		0.40778
231		0.393335
230.5		-1.06622
230		-0.398663
229.5		0.55018
229		-0.238331
228.5		-0.353538
228		-0.488427
227.5		0.265228
227		0.13763
226.5		0.505985
226		0.72477
225.5		1.61426
225		-4.45698
224.5		0.223447
224		0.90949
223.5		0.502975
223		1.99087
222.5		-0.0483849
222		-0.081597
221.5		0.787457
221		0.132581
220.5		-0.84991
220		0.455712
219.5		0.0832623
219		0.715256
218.5		0.412465
218		0.36201
217.5		0.0848455
217		-0.204492
216.5		-1.64426
216		0.947861
215.5		0.102172
215		0.267983
214.5		-2.23826
214		14.6064
213.5		-0.138964
213		0.633206
212.5		1.18516
212		0.234691
211.5		-0.602023
211		0.099359
210.5		0.241007
210		0.0604984
209.5		-0.156117
209		0.437938
208.5		-1.39556
208		0.52207
207.5		-0.0762866
207		2.29565
206.5		0.17334
206		0.641212
205.5		-0.100531
205		0.811983
204.5		-3.47891
204		-0.0315105
203.5		0.157623
203		-3.74972
202.5		0.159941
202		0.00829157
201.5		0.556697
201		-0.303392
200.5		0.0698241
200		0.0226622
