lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
394		0.50832
393.5		0.511648
393		0.50879
392.5		0.50714
392		0.507289
391.5		0.507879
391		0.507835
390.5		0.506144
390		0.506307
389.5		0.50557
389		0.506133
388.5		0.505949
388		0.506114
387.5		0.504437
387		0.503413
386.5		0.503666
386		0.505021
385.5		0.504041
385		0.502504
384.5		0.500423
384		0.503646
383.5		0.502581
383		0.502916
382.5		0.501347
382		0.501817
381.5		0.500843
381		0.499158
380.5		0.498825
380		0.501981
379.5		0.497742
379		0.500084
378.5		0.498616
378		0.498451
377.5		0.498912
377		0.499707
376.5		0.496914
376		0.497954
375.5		0.498163
375		0.496332
374.5		0.498579
374		0.496373
373.5		0.499916
373		0.49746
372.5		0.49771
372		0.49854
371.5		0.495313
371		0.497632
370.5		0.495435
370		0.496594
369.5		0.498295
369		0.494533
368.5		0.495985
368		0.496477
367.5		0.492788
367		0.494013
366.5		0.495452
366		0.494139
365.5		0.493315
365		0.492552
364.5		0.496661
364		0.494478
363.5		0.493374
363		0.491689
362.5		0.493341
362		0.490811
361.5		0.489235
361		0.49037
360.5		0.492742
360		0.491854
359.5		0.493078
359		0.491931
358.5		0.488468
358		0.490785
357.5		0.490668
357		0.491477
356.5		0.493019
356		0.489982
355.5		0.491459
355		0.491365
354.5		0.487641
354		0.48828
353.5		0.48814
353		0.486914
352.5		0.489577
352		0.487901
351.5		0.489379
351		0.488414
350.5		0.488645
350		0.486817
349.5		0.485037
349		0.486502
348.5		0.486588
348		0.48406
347.5		0.485195
347		0.484885
346.5		0.483793
346		0.482563
345.5		0.47851
345		0.482794
344.5		0.484528
344		0.481496
343.5		0.482489
343		0.483495
342.5		0.479133
342		0.483691
341.5		0.482657
341		0.478123
340.5		0.479619
340		0.473884
339.5		0.472716
339		0.478349
338.5		0.481721
338		0.476742
337.5		0.474741
337		0.479698
336.5		0.474403
336		0.476362
335.5		0.474539
335		0.473606
334.5		0.474029
334		0.470766
333.5		0.473941
333		0.469719
332.5		0.468806
332		0.471171
331.5		0.466997
331		0.468835
330.5		0.465356
330		0.469764
329.5		0.463313
329		0.468197
328.5		0.465334
328		0.466891
327.5		0.464598
327		0.464931
326.5		0.46375
326		0.462908
325.5		0.462532
325		0.463822
324.5		0.459952
324		0.461122
323.5		0.462582
323		0.462016
322.5		0.4573
322		0.465956
321.5		0.451372
321		0.45698
320.5		0.462863
320		0.456727
319.5		0.456348
319		0.457139
318.5		0.451991
318		0.458107
317.5		0.455732
317		0.452146
316.5		0.450794
316		0.446122
315.5		0.455533
315		0.461086
314.5		0.453977
314		0.451311
313.5		0.449016
313		0.450075
312.5		0.449071
312		0.450258
311.5		0.444279
311		0.449852
310.5		0.445701
310		0.450374
309.5		0.443966
309		0.452214
308.5		0.449787
308		0.436039
307.5		0.430199
307		0.442658
306.5		0.449607
306		0.440824
305.5		0.441305
305		0.441443
304.5		0.443267
304		0.443901
303.5		0.443564
303		0.440726
302.5		0.439252
302		0.409068
301.5		0.434821
301		0.428706
300.5		0.426594
300		0.412763
299.5		0.468159
299		0.377349
298.5		0.43651
298		0.435136
297.5		0.391886
297		0.433901
296.5		0.534054
296		0.53304
295.5		0.460249
295		0.286851
294.5		0.520925
294		0.311934
293.5		0.450727
293		0.244117
292.5		0.722755
292		0.818597
291.5		1.28629
291		0.78798
290.5		-0.7508
290		0.442004
289.5		0.0647242
289		1.53207
288.5		0.345262
288		0.69221
287.5		0.583813
287		2.60297
