lambda		value

Calibration:
lambda:	800
Abs:	0.0002

Data:
#
888.5		0.868901
888		0.842237
887.5		0.831924
887		0.814537
886.5		0.842638
886		0.87936
885.5		0.811748
885		0.823038
884.5		0.85073
884		0.869364
883.5		0.829719
883		0.85535
882.5		0.842999
882		0.833983
881.5		0.834801
881		0.845955
880.5		0.837177
880		0.848239
879.5		0.85101
879		0.857476
878.5		0.842
878		0.830723
877.5		0.835499
877		0.849353
876.5		0.837549
876		0.840222
875.5		0.848629
875		0.841186
874.5		0.852932
874		0.852233
873.5		0.862898
873		0.838719
872.5		0.846084
872		0.843059
871.5		0.838768
871		0.840923
870.5		0.824272
870		0.838555
869.5		0.83661
869		0.837951
868.5		0.839327
868		0.838091
867.5		0.838832
867		0.841343
866.5		0.839262
866		0.835027
865.5		0.840248
865		0.838551
864.5		0.832987
864		0.833583
863.5		0.839976
863		0.840561
862.5		0.845355
862		0.834737
861.5		0.840144
861		0.838259
860.5		0.84522
860		0.837036
859.5		0.840873
859		0.837318
858.5		0.840238
858		0.846139
857.5		0.842736
857		0.840981
856.5		0.834589
856		0.83753
855.5		0.837311
855		0.837613
854.5		0.835379
854		0.841448
853.5		0.843635
853		0.836061
852.5		0.832249
852		0.836231
851.5		0.843663
851		0.835918
850.5		0.842949
850		0.83916
849.5		0.841497
849		0.841752
848.5		0.834006
848		0.843404
847.5		0.841367
847		0.840359
846.5		0.841649
846		0.842818
845.5		0.843397
845		0.842246
844.5		0.844361
844		0.845865
843.5		0.838481
843		0.845318
842.5		0.846222
842		0.841981
841.5		0.843382
841		0.841892
840.5		0.843901
840		0.842885
839.5		0.843321
839		0.841647
838.5		0.845455
838		0.848242
837.5		0.846527
837		0.849247
836.5		0.847673
836		0.845027
835.5		0.843731
835		0.848948
834.5		0.847934
834		0.846872
833.5		0.846482
833		0.850248
832.5		0.847485
832		0.849697
831.5		0.845297
831		0.846797
830.5		0.850663
830		0.847363
829.5		0.85004
829		0.844908
828.5		0.846606
828		0.848889
827.5		0.84824
827		0.846691
826.5		0.848491
826		0.850798
825.5		0.847802
825		0.847475
824.5		0.84987
824		0.849596
823.5		0.851874
823		0.849556
822.5		0.850165
822		0.847551
821.5		0.846968
821		0.848382
820.5		0.84676
820		0.849526
819.5		0.850085
819		0.848724
818.5		0.849526
818		0.851051
817.5		0.854192
817		0.846215
816.5		0.846907
816		0.847889
815.5		0.847911
815		0.85029
814.5		0.848285
814		0.849625
813.5		0.84938
813		0.85087
812.5		0.848876
812		0.8481
811.5		0.85045
811		0.850415
810.5		0.84726
810		0.851315
809.5		0.847765
809		0.850681
