lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
361		-0.0163
360.5		-0.014
360		-0.0387
359.5		0.0035
359		0.0242
358.5		7
358		0.2464
357.5		-0.1269
357		-0.0033
356.5		-0.017
356		-0.0185
355.5		-0.0182
355		-0.0176
354.5		-0.017
354		-0.0197
353.5		-0.0208
353		-0.0196
352.5		-0.0202
352		-0.0199
351.5		-0.0198
351		-0.0185
350.5		-0.0208
350		-0.0211
349.5		-0.0197
349		-0.0215
348.5		-0.0214
348		-0.022
347.5		-0.0236
347		-0.0213
346.5		-0.022
346		-0.0211
345.5		-0.0213
345		-0.0221
344.5		-0.0249
344		-0.0253
343.5		-0.0231
343		-0.0228
342.5		-0.0218
342		-0.024
341.5		-0.0236
341		-0.0237
340.5		-0.0214
340		-0.0275
339.5		-0.026
339		-0.0298
338.5		-0.0276
338		-0.0298
337.5		-0.029
337		-0.0296
336.5		-0.0275
336		-0.0269
335.5		-0.0286
335		-0.0287
334.5		-0.0266
334		-0.0304
333.5		-0.0274
333		-0.0283
332.5		-0.0282
332		-0.0258
331.5		-0.0283
331		-0.026
330.5		-0.0271
330		-0.0261
329.5		-0.027
329		-0.025
328.5		-0.0241
328		-0.0276
327.5		-0.0256
327		-0.0243
326.5		-0.0232
326		-0.0243
325.5		-0.0233
325		-0.0236
324.5		-0.0228
324		-0.022
323.5		-0.0217
323		-0.02
322.5		-0.0193
322		-0.0171
321.5		-0.0197
321		-0.0178
320.5		-0.0171
320		-0.0149
319.5		-0.0123
319		-0.013
318.5		-0.0121
318		-0.0085
317.5		-0.0101
317		-0.0081
316.5		-0.0043
316		-0.0065
315.5		-0.0039
315		-0.0014
314.5		-0.0016
314		0.0015
313.5		0.0072
313		0.0069
312.5		0.0104
312		0.0126
311.5		0.0146
311		0.02
310.5		0.0217
310		0.0211
309.5		0.0259
309		0.0298
308.5		0.0321
308		0.0348
307.5		0.0389
307		0.0462
306.5		0.048
306		0.0504
305.5		0.0549
305		0.0591
304.5		0.0628
304		0.0682
303.5		0.0705
303		0.0778
302.5		0.0792
302		0.0881
301.5		0.0944
301		0.095
300.5		0.1032
300		0.1051
299.5		0.1144
299		0.119
298.5		0.122
298		0.1308
297.5		0.1396
297		0.1449
296.5		0.1507
296		0.1574
295.5		0.1658
295		0.1736
294.5		0.181
294		0.1894
293.5		0.1971
293		0.2056
292.5		0.2148
292		0.2226
291.5		0.2329
291		0.2432
290.5		0.2525
290		0.2627
289.5		0.2703
289		0.2807
288.5		0.2908
288		0.3049
287.5		0.3168
287		0.3286
286.5		0.3403
286		0.3492
285.5		0.3624
285		0.3782
284.5		0.3891
284		0.4045
283.5		0.4166
283		0.4308
282.5		0.4457
282		0.4591
281.5		0.4742
281		0.4902
280.5		0.5045
280		0.5214
279.5		0.5388
279		0.5548
278.5		0.5671
278		0.5853
277.5		0.6056
277		0.6208
276.5		0.6402
276		0.6605
275.5		0.6742
275		0.6943
274.5		0.718
274		0.7341
273.5		0.7536
273		0.7748
272.5		0.79
272		0.8114
271.5		0.8344
271		0.8609
270.5		0.8731
270		0.8927
269.5		0.9153
269		0.9357
268.5		0.9584
268		0.9778
267.5		1.0001
267		1.0172
266.5		1.0392
266		1.0615
265.5		1.0889
265		1.1071
264.5		1.1267
264		1.1503
263.5		1.1761
263		1.1975
262.5		1.2121
262		1.2358
261.5		1.2581
261		1.2794
260.5		1.3042
260		1.3217
259.5		1.3419
259		1.3684
258.5		1.3891
258		1.4113
257.5		1.4347
257		1.4511
256.5		1.4709
256		1.5007
255.5		1.5143
255		1.5366
254.5		1.5545
254		1.5966
253.5		1.6008
253		1.6235
252.5		1.645
252		1.671
251.5		1.7085
251		1.7202
250.5		1.7325
250		1.7486
249.5		1.7766
249		1.7768
248.5		1.8242
248		1.837
247.5		1.8514
247		1.8818
246.5		1.8857
246		1.9026
245.5		1.9444
245		1.9434
244.5		1.9588
244		2.0065
243.5		2.0156
243		2.0437
242.5		2.0603
242		2.0759
241.5		2.0869
241		2.1298
240.5		2.1155
240		2.1601
239.5		2.173
239		2.1516
238.5		2.1706
238		2.1881
237.5		2.2729
237		2.3035
236.5		2.253
236		2.2839
235.5		2.3165
235		2.2985
234.5		2.3902
234		2.4168
233.5		2.3872
233		2.4388
232.5		2.4385
232		2.4387
231.5		2.48
231		2.4739
230.5		2.5516
230		2.5877
229.5		2.5493
229		2.4319
228.5		2.6068
228		2.671
227.5		2.5254
227		2.6592
226.5		2.7684
226		2.5026
225.5		2.7064
225		2.8463
224.5		2.6742
224		2.5587
223.5		2.6563
223		2.6545
222.5		2.8195
222		2.6893
221.5		2.8294
221		2.8423
220.5		2.878
220		2.6786
219.5		2.6126
219		3.0959
218.5		2.9775
218		2.8077
217.5		2.6849
217		2.5328
216.5		2.6937
216		2.7018
215.5		7
215		2.8339
214.5		2.7863
214		2.4298
213.5		2.9412
213		2.63
212.5		7
212		2.7967
211.5		2.237
211		7
210.5		2.6612
210		2.6638
209.5		2.8832
209		2.2668
208.5		4.6386
208		7
207.5		2.3574
207		2.9094
206.5		2.596
206		2.3902
205.5		2.2909
205		1.8738
204.5		2.3774
204		2.1998
203.5		2.4178
203		2.1913
202.5		1.8757
202		1.9209
201.5		3.5871
201		7
200.5		1.7139
200		1.7098
lambda		value

Calibration:
lambda:	0
Abs:	0

Data:
#
900		0.0289
899.5		0.0368768
899		0.0302633
