lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
449		1.93895
448.5		1.94584
448		1.93048
447.5		1.9314
447		1.9291
446.5		1.9219
446		1.92249
445.5		1.92001
445		1.91839
444.5		1.91532
444		1.91165
443.5		1.90647
443		1.90561
442.5		1.90431
442		1.90028
441.5		1.89667
441		1.88954
440.5		1.89132
440		1.89118
439.5		1.88942
439		1.88561
438.5		1.87961
438		1.87902
437.5		1.87418
437		1.87859
436.5		1.86962
436		1.86735
435.5		1.86772
435		1.86288
434.5		1.86099
434		1.85619
433.5		1.84862
433		1.85272
432.5		1.85529
432		1.84408
431.5		1.84654
431		1.84244
430.5		1.84568
430		1.83807
429.5		1.83493
429		1.83394
428.5		1.83117
428		1.83353
427.5		1.82354
427		1.82285
426.5		1.81722
426		1.81775
425.5		1.81731
425		1.81526
424.5		1.81123
424		1.81077
423.5		1.81122
423		1.80922
422.5		1.80926
422		1.80069
421.5		1.80509
421		1.80042
420.5		1.79342
420		1.79871
419.5		1.79535
419		1.79391
418.5		1.78697
418		1.78375
417.5		1.78192
417		1.77855
416.5		1.78282
416		1.77675
415.5		1.77372
415		1.77389
414.5		1.76826
414		1.76997
413.5		1.76796
413		1.76601
412.5		1.76705
412		1.76189
411.5		1.75843
411		1.75632
410.5		1.75408
410		1.75576
409.5		1.75174
409		1.74527
408.5		1.7451
408		1.74871
407.5		1.75089
407		1.73763
406.5		1.74107
406		1.73915
405.5		1.73521
405		1.74076
404.5		1.73339
404		1.73176
403.5		1.72886
403		1.72567
402.5		1.72612
402		1.72705
401.5		1.72235
401		1.7248
400.5		1.71674
400		1.72114
399.5		1.72356
399		1.71486
398.5		1.71163
398		1.71479
397.5		1.71561
397		1.70933
396.5		1.70676
396		1.70883
395.5		1.70856
395		1.70491
394.5		1.7074
394		1.69851
393.5		1.71101
393		1.69424
392.5		1.69296
392		1.70016
391.5		1.69371
391		1.69055
390.5		1.69399
390		1.69021
389.5		1.68852
389		1.68745
388.5		1.68621
388		1.68226
387.5		1.6814
387		1.6837
386.5		1.6844
386		1.67353
385.5		1.67639
385		1.67875
384.5		1.67341
384		1.67314
383.5		1.67558
383		1.6705
382.5		1.66518
382		1.67518
381.5		1.66116
381		1.66139
380.5		1.65816
380		1.66723
379.5		1.6522
379		1.65306
378.5		1.6599
378		1.6533
377.5		1.65735
377		1.65529
376.5		1.64954
376		1.65297
375.5		1.64805
375		1.65238
374.5		1.64641
374		1.65277
373.5		1.65253
373		1.64696
372.5		1.64691
372		1.64395
371.5		1.6409
371		1.63858
370.5		1.64094
370		1.64097
369.5		1.6452
369		1.63933
368.5		1.63844
368		1.64055
367.5		1.63175
367		1.62738
366.5		1.63354
366		1.63612
365.5		1.6399
365		1.62653
364.5		1.63031
364		1.62626
363.5		1.63116
363		1.62031
362.5		1.63318
362		1.62291
361.5		1.62129
361		1.61847
360.5		1.62331
360		1.61883
359.5		1.62087
359		1.61874
358.5		1.60248
358		1.61266
357.5		1.61431
357		1.60892
356.5		1.61003
356		1.60995
355.5		1.60184
355		1.60916
354.5		1.60013
354		1.60045
353.5		1.60057
353		1.60149
352.5		1.59867
352		1.59477
351.5		1.59648
351		1.59877
350.5		1.58975
350		1.5939
349.5		1.59151
349		1.58353
348.5		1.57999
348		1.57393
347.5		1.57998
347		1.58178
346.5		1.56707
346		1.56623
