lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
549.5		1.0483
549		1.0485
548.5		1.0478
548		1.0497
547.5		1.049
547		1.0491
546.5		1.0493
546		1.0493
545.5		1.0496
545		1.0499
544.5		1.05
544		1.0497
543.5		1.0511
543		1.0502
542.5		1.0501
542		1.0508
541.5		1.05
541		1.0519
540.5		1.0502
540		1.0504
539.5		1.0517
539		1.0506
538.5		1.0513
538		1.0499
537.5		1.0516
537		1.0519
536.5		1.053
536		1.0515
535.5		1.0519
535		1.0531
534.5		1.0514
534		1.0525
533.5		1.0515
533		1.0527
532.5		1.0536
532		1.0523
531.5		1.0539
531		1.0536
530.5		1.0527
530		1.0526
529.5		1.0554
529		1.0518
528.5		1.0529
528		1.0538
527.5		1.0526
527		1.0547
526.5		1.0537
526		1.0534
525.5		1.0543
525		1.0534
524.5		1.0545
524		1.0533
523.5		1.0538
523		1.0538
522.5		1.055
522		1.0532
521.5		1.054
521		1.055
520.5		1.0534
520		1.0544
519.5		1.0524
519		1.0535
518.5		1.0531
518		1.0525
517.5		1.0526
517		1.0526
516.5		1.0524
516		1.0527
515.5		1.0533
515		1.0525
514.5		1.052
514		1.0531
513.5		1.0518
513		1.0528
512.5		1.0508
512		1.0512
511.5		1.0518
511		1.0518
510.5		1.0512
510		1.0518
509.5		1.053
509		1.053
508.5		1.0526
508		1.0529
507.5		1.0529
507		1.0551
506.5		1.0547
506		1.0555
505.5		1.056
505		1.0579
504.5		1.0585
504		1.0601
503.5		1.0599
503		1.0612
502.5		1.0644
502		1.0639
501.5		1.066
501		1.0662
500.5		1.0674
500		1.0693
499.5		1.0707
499		1.0699
498.5		1.0717
498		1.0724
497.5		1.0724
497		1.0755
496.5		1.075
496		1.0753
495.5		1.0779
495		1.0767
494.5		1.0785
494		1.0778
493.5		1.0787
493		1.0804
492.5		1.0798
492		1.0803
491.5		1.081
491		1.0832
490.5		1.0819
490		1.0843
489.5		1.0825
489		1.0838
488.5		1.0835
488		1.0838
487.5		1.0839
487		1.0849
486.5		1.0834
486		1.086
485.5		1.086
485		1.0851
484.5		1.0858
484		1.0865
483.5		1.086
483		1.0867
482.5		1.0862
482		1.0884
481.5		1.0896
481		1.0891
480.5		1.09
480		1.0898
479.5		1.0905
479		1.0932
478.5		1.0932
478		1.0936
477.5		1.0933
477		1.0935
476.5		1.0951
476		1.0944
475.5		1.096
475		1.0973
474.5		1.097
474		1.0985
473.5		1.1001
473		1.1002
472.5		1.1007
472		1.1017
471.5		1.1039
471		1.1032
470.5		1.1042
470		1.105
469.5		1.1082
469		1.1068
468.5		1.1092
468		1.1086
467.5		1.1105
467		1.1118
466.5		1.1125
466		1.1154
465.5		1.1146
465		1.1177
464.5		1.1174
464		1.1184
463.5		1.1195
463		1.1199
462.5		1.1207
462		1.1239
461.5		1.1242
461		1.1239
460.5		1.1246
460		1.1252
459.5		1.1272
459		1.1285
458.5		1.1279
458		1.1266
457.5		1.127
457		1.1261
456.5		1.1276
456		1.1285
455.5		1.1261
455		1.1242
454.5		1.1242
454		1.1245
453.5		1.1232
453		1.1212
452.5		1.1207
452		1.1193
451.5		1.1186
451		1.1163
450.5		1.1149
450		1.1163
449.5		1.1135
449		1.1114
448.5		1.1101
448		1.1096
447.5		1.1078
447		1.1092
446.5		1.1077
446		1.107
445.5		1.1057
445		1.1052
444.5		1.104
444		1.1035
443.5		1.1021
443		1.1044
442.5		1.1023
442		1.1027
441.5		1.1032
441		1.1018
440.5		1.1023
440		1.1024
439.5		1.1005
439		1.101
438.5		1.1014
438		1.1014
437.5		1.1022
437		1.1012
436.5		1.0996
436		1.101
435.5		1.1024
435		1.1018
434.5		1.1025
434		1.1006
433.5		1.1017
433		1.1005
432.5		1.1029
432		1.1021
431.5		1.1023
431		1.1037
430.5		1.1045
430		1.1043
429.5		1.1031
429		1.1037
428.5		1.1032
428		1.1028
427.5		1.1051
427		1.1044
426.5		1.1056
426		1.1056
425.5		1.1075
425		1.106
424.5		1.1056
424		1.109
423.5		1.1078
423		1.1086
422.5		1.1089
422		1.1107
421.5		1.1126
421		1.1097
420.5		1.1108
420		1.1099
419.5		1.1119
419		1.113
418.5		1.1124
418		1.1136
417.5		1.1113
417		1.1155
416.5		1.1133
416		1.1134
415.5		1.1129
415		1.1153
414.5		1.1152
414		1.1156
413.5		1.1164
413		1.1159
412.5		1.1166
412		1.1164
411.5		1.117
411		1.1156
410.5		1.1163
410		1.119
409.5		1.1172
409		1.1173
408.5		1.1177
408		1.1191
407.5		1.1203
407		1.1188
406.5		1.1208
406		1.1215
405.5		1.1187
405		1.1199
404.5		1.1215
404		1.1195
403.5		1.1216
403		1.1226
402.5		1.1222
402		1.1213
401.5		1.1206
401		1.1219
400.5		1.1243
400		1.1213
399.5		1.1243
399		1.123
398.5		1.1242
398		1.1261
397.5		1.1243
397		1.127
396.5		1.1244
396		1.1262
395.5		1.1244
395		1.1252
394.5		1.1239
394		1.1248
393.5		1.1245
393		1.1283
392.5		1.1276
392		1.1268
391.5		1.1271
391		1.1277
390.5		1.128
390		1.1292
389.5		1.1299
389		1.1299
388.5		1.1341
388		1.1331
387.5		1.1343
387		1.1336
386.5		1.1339
386		1.1371
385.5		1.1396
385		1.1373
384.5		1.1393
384		1.1406
383.5		1.1421
383		1.1403
382.5		1.1432
382		1.1434
381.5		1.1412
381		1.1458
380.5		1.1467
380		1.1463
379.5		1.1485
379		1.1462
378.5		1.1498
378		1.1491
377.5		1.1528
377		1.1505
376.5		1.1501
376		1.1522
375.5		1.147
375		1.1513
374.5		1.1533
374		1.1498
373.5		1.1548
373		1.1512
372.5		1.1547
372		1.1526
371.5		1.1541
371		1.1581
370.5		1.1572
370		1.1546
369.5		1.1547
369		1.1529
368.5		1.1575
368		1.154
367.5		1.1588
367		1.1574
366.5		1.1576
366		1.1606
365.5		1.1598
365		1.1595
364.5		1.1586
364		1.1612
363.5		1.1647
363		1.1626
362.5		1.165
362		1.1647
361.5		1.1664
361		1.1624
360.5		1.1636
360		1.1628
359.5		1.1671
359		1.167
358.5		1.169
358		1.1683
357.5		1.1654
357		1.1677
356.5		1.1686
356		1.1693
355.5		1.1708
355		1.1617
354.5		1.1733
354		1.173
353.5		1.1732
353		1.1694
352.5		1.1721
352		1.1739
351.5		1.1714
351		1.1741
350.5		1.1744
350		1.1755
349.5		1.1773
349		1.1811
348.5		1.1734
348		1.1754
347.5		1.1777
347		1.1751
346.5		1.1844
346		1.1775
345.5		1.1845
345		1.1798
344.5		1.1873
344		1.1873
343.5		1.1855
343		1.184
342.5		1.1821
342		1.1828
341.5		1.1843
341		1.1883
340.5		1.1868
340		1.1917
339.5		1.1891
339		1.1909
338.5		1.2009
338		1.1963
337.5		1.1917
337		1.1979
336.5		1.1999
336		1.1967
335.5		1.1985
335		1.1997
334.5		1.2053
334		1.2054
333.5		1.2067
333		1.1984
332.5		1.2007
332		1.1997
331.5		1.208
331		1.2061
330.5		1.2032
330		1.2034
329.5		1.2038
329		1.2104
328.5		1.2113
328		1.2055
327.5		1.2081
327		1.2177
326.5		1.2185
326		1.2082
325.5		1.2149
325		1.2103
324.5		1.2145
324		1.2166
323.5		1.2077
323		1.2124
322.5		1.2189
322		1.2173
321.5		1.2196
321		1.2187
320.5		1.2188
320		1.2167
319.5		1.2231
319		1.2142
318.5		1.2196
318		1.2182
317.5		1.211
317		1.224
316.5		1.2203
316		1.2277
315.5		1.2273
315		1.2271
314.5		1.2298
314		1.2301
313.5		1.2238
313		1.2271
312.5		1.2235
312		1.2276
311.5		1.2312
311		1.2185
310.5		1.2266
310		1.2264
309.5		1.2289
309		1.2275
308.5		1.2226
308		1.2326
307.5		1.231
307		1.2242
306.5		1.2294
306		1.2243
305.5		1.2254
305		1.2248
304.5		1.2243
304		1.2271
303.5		1.222
303		1.222
302.5		1.2282
302		1.2185
301.5		1.2217
301		1.2194
300.5		1.2244
300		1.2201
299.5		1.2183
299		1.2161
298.5		1.2151
298		1.22
297.5		1.216
297		1.2117
296.5		1.22
296		1.214
295.5		1.2257
295		1.2181
294.5		1.216
294		1.222
293.5		1.2162
293		1.217
292.5		1.2126
292		1.211
291.5		1.2103
291		1.2108
290.5		1.2121
290		1.2038
289.5		1.2004
289		1.2024
288.5		1.2054
288		1.197
287.5		1.1971
287		1.1914
286.5		1.1815
286		1.1896
285.5		1.1769
285		1.1791
284.5		1.1768
284		1.1701
283.5		1.1666
283		1.1695
282.5		1.1565
282		1.1576
281.5		1.1572
281		1.154
280.5		1.1604
280		1.1562
279.5		1.1559
279		1.1469
278.5		1.1541
278		1.1505
277.5		1.1491
277		1.148
276.5		1.1565
276		1.1447
275.5		1.1365
275		1.1318
274.5		1.1328
274		1.1278
273.5		1.1222
273		1.1283
272.5		1.1148
272		1.1129
271.5		1.1163
271		1.1131
270.5		1.1158
270		1.1124
269.5		1.107
269		1.0939
268.5		1.0874
268		1.0845
267.5		1.0759
267		1.0798
266.5		1.069
266		1.0784
265.5		1.0795
265		1.074
264.5		1.0704
264		1.0691
263.5		1.0672
263		1.0737
262.5		1.0766
262		1.0695
261.5		1.0613
261		1.0647
260.5		1.0701
260		1.0667
259.5		1.0554
259		1.0634
258.5		1.0593
258		1.0649
257.5		1.0667
257		1.0771
256.5		1.0805
256		1.0746
255.5		1.0781
255		1.0862
254.5		1.0732
254		1.0906
253.5		1.0792
253		1.0755
252.5		1.0736
252		1.0686
251.5		1.0792
251		1.0713
250.5		1.0727
250		1.0688
249.5		1.0696
249		1.0643
248.5		1.06
248		1.0618
247.5		1.041
247		1.0346
246.5		1.0287
246		1.0154
245.5		1.0041
245		0.9922
244.5		0.9679
244		0.9585
243.5		0.9364
243		0.9196
242.5		0.9046
242		0.8706
241.5		0.8474
241		0.8189
240.5		0.7917
240		0.7767
239.5		0.7463
239		0.7135
238.5		0.6851
238		0.6419
237.5		0.6125
237		0.5777
236.5		0.5471
236		0.5049
235.5		0.472
235		0.4263
234.5		0.3831
234		0.3491
233.5		0.3033
233		0.2655
232.5		0.2262
232		0.1891
231.5		0.1601
231		0.1325
230.5		0.1126
230		0.0979
229.5		0.084
229		0.0686
228.5		0.063
228		0.0546
227.5		0.0467
227		0.0431
226.5		0.0352
226		0.0296
225.5		0.0221
225		0.0213
224.5		0.0197
224		0.0168
223.5		0.0126
223		0.0143
222.5		0.0125
222		0.0097
221.5		0.0088
221		0.0086
220.5		0.0066
220		0.0072
219.5		0.0046
219		0.0051
218.5		0.0014
218		0.0021
217.5		0.0064
217		0.0069
216.5		0.0014
216		0.0014
215.5		0.0046
215		0.0018
214.5		0.0018
214		0.0004
213.5		-0.0009
213		0.0044
212.5		0.0034
212		-0.0022
211.5		-0.0009
211		0.0088
210.5		0.0043
210		0.0076
209.5		0.0021
209		-0.0033
208.5		-0.0072
208		-0.0031
207.5		0.0054
207		0.0133
206.5		0.0134
206		0.002
205.5		0.0048
205		-0.0093
204.5		0.0165
204		-0.0004
203.5		-0.0166
203		0.0047
202.5		0.0098
202		-0.0098
201.5		-0.026
201		0.0244
200.5		0.0478
200		0.0497
lambda		value

Calibration:
lambda:	0
Abs:	0

Data:
#
900		0.9756
899.5		1.02232
899		1.01009
898.5		0.991011
898		0.975976
897.5		0.988862
897		1.0182
896.5		1.01811
896		1.0007
895.5		0.975547
895		0.972658
894.5		0.984231
894		0.977286
893.5		1.03175
893		1.02197
892.5		0.971831
892		0.996766
891.5		1.01256
891		1.01335
890.5		1.00571
890		0.984267
889.5		1.00723
889		0.985753
888.5		1.03402
888		0.998494
887.5		0.982094
887		0.991807
886.5		0.993126
886		1.00968
885.5		1.00715
885		1.00118
884.5		1.01134
884		1.03295
883.5		0.976129
883		1.0363
882.5		1.03999
882		1.001
881.5		0.982598
881		0.987551
880.5		1.00634
880		1.01502
879.5		1.00426
879		1.0216
878.5		0.991673
878		0.998294
877.5		0.997403
877		1.00896
876.5		1.01551
876		1.00272
875.5		1.01593
875		1.02385
874.5		1.00709
874		1.00091
873.5		1.02647
873		1.00686
872.5		1.01717
872		0.993729
871.5		0.99278
871		1.00617
870.5		0.991357
870		1.01481
869.5		1.0014
869		0.9979
868.5		0.998698
868		1.00758
867.5		1.0042
867		0.996904
866.5		0.997696
866		1
865.5		1.0026
865		1.00865
864.5		0.984069
864		0.99641
863.5		1.00879
863		0.993538
862.5		1.00819
862		0.992078
861.5		0.999801
861		1.00171
860.5		1.01283
860		0.996927
859.5		1.00578
859		1.00188
858.5		1.00238
858		1.00407
857.5		1.00299
857		1.0005
856.5		1.00119
856		1.00327
855.5		1.00426
855		1.00228
854.5		0.995152
854		1.00614
853.5		1.00436
853		1.00545
852.5		0.996848
852		1.00158
851.5		1.00407
851		1.00316
850.5		1.00247
850		1.00525
849.5		1.00326
849		1.00662
848.5		0.999213
848		1.00138
847.5		1.00859
847		1.00543
846.5		1.00542
846		1.0082
845.5		1.00821
845		1.00909
844.5		1.00326
844		1.0083
843.5		1.00324
843		1.00602
842.5		1.00741
842		1.00424
841.5		1.009
841		1.00612
840.5		1.0092
840		1.0081
839.5		1.0071
839		1.00989
838.5		1.0078
838		1.00792
837.5		1.01029
837		1.01287
836.5		1.012
836		1.00623
835.5		1.00861
835		1.0125
834.5		1.00973
834		1.01161
833.5		1.00942
833		1.01181
832.5		1.01192
832		1.01153
831.5		1.01113
831		1.01342
830.5		1.01495
830		1.00985
829.5		1.01125
829		1.00884
828.5		1.01295
828		1.01125
827.5		1.01176
827		1.01325
826.5		1.00866
826		1.01127
825.5		1.01215
825		1.01237
824.5		1.01267
824		1.01417
823.5		1.01279
823		1.01128
822.5		1.01501
822		1.01037
821.5		1.01288
821		1.01418
820.5		1.01056
820		1.01098
819.5		1.01439
819		1.014
818.5		1.01287
818		1.01321
817.5		1.01534
817		1.01549
816.5		1.01368
816		1.01087
815.5		1.00977
815		1.01411
814.5		1.0122
814		1.0141
813.5		1.0121
813		1.0113
812.5		1.01329
812		1.01049
811.5		1.01451
811		1.01419
810.5		1.01098
810		1.01319
809.5		1.01087
