lambda		value

Calibration:
lambda:	900
Abs:	0.0446

Data:
#
851		0.981099
850.5		0.980029
850		0.981773
849.5		0.976871
849		0.976747
848.5		0.97324
848		0.979251
847.5		0.978829
847		0.976672
846.5		0.974436
846		0.977792
845.5		0.982403
845		0.980984
844.5		0.976045
844		0.977273
843.5		0.971414
843		0.977176
842.5		0.976941
842		0.979169
841.5		0.978468
841		0.974703
840.5		0.977038
840		0.976134
839.5		0.975846
839		0.980234
838.5		0.977064
838		0.978351
837.5		0.974754
837		0.976075
836.5		0.974886
836		0.974234
835.5		0.975872
835		0.979035
834.5		0.978394
834		0.97736
833.5		0.977273
833		0.973933
832.5		0.974316
832		0.976384
831.5		0.977956
831		0.976381
830.5		0.979145
830		0.976689
829.5		0.978843
829		0.974543
828.5		0.976751
828		0.975932
827.5		0.980705
827		0.976853
826.5		0.976037
826		0.976929
825.5		0.975605
825		0.977446
824.5		0.97494
824		0.977016
823.5		0.977938
823		0.977652
822.5		0.979581
822		0.978293
821.5		0.977011
821		0.9767
820.5		0.974346
820		0.974723
819.5		0.97625
819		0.979799
818.5		0.975977
818		0.977694
817.5		0.979436
817		0.976778
816.5		0.975225
816		0.975047
815.5		0.974859
815		0.978313
814.5		0.978447
814		0.977287
813.5		0.978222
813		0.976876
812.5		0.976056
812		0.976567
811.5		0.97717
811		0.978033
810.5		0.975251
810		0.977615
809.5		0.97339
809		0.976756
808.5		0.978017
808		0.977499
807.5		0.9756
807		0.976878
806.5		0.976225
806		0.978108
805.5		0.978043
805		0.978732
804.5		0.977097
804		0.975434
803.5		0.979474
803		0.977114
802.5		0.978236
802		0.977031
801.5		0.977201
801		0.978717
800.5		0.976012
800		0.977713
799.5		0.977713
799		0.975256
798.5		0.978147
798		0.976997
797.5		0.980503
797		0.978986
796.5		0.977218
796		0.977759
795.5		0.975972
795		0.977508
794.5		0.979188
794		0.977641
793.5		0.97578
793		0.979073
792.5		0.976367
792		0.981458
791.5		0.976101
791		0.972723
790.5		0.978581
790		0.974148
789.5		0.975633
789		0.978799
788.5		0.979287
788		0.977135
787.5		0.977235
787		0.979402
786.5		0.977145
786		0.975417
785.5		0.978674
785		0.975945
784.5		0.977759
784		0.976094
783.5		0.976424
783		0.981381
782.5		0.978703
782		0.977792
781.5		0.978488
781		0.976633
780.5		0.978091
780		0.976846
779.5		0.977553
779		0.976407
778.5		0.977173
778		0.978583
777.5		0.978021
777		0.976233
776.5		0.976739
776		0.976875
775.5		0.973038
775		0.978577
774.5		0.974818
774		0.980351
773.5		0.9782
773		0.976979
772.5		0.976727
772		0.973988
771.5		0.980578
771		0.97875
770.5		0.976054
770		0.977472
769.5		0.977379
769		0.978322
768.5		0.976986
768		0.977616
767.5		0.978012
767		0.976384
766.5		0.977697
766		0.97788
765.5		0.978424
765		0.973523
764.5		0.979034
764		0.977294
763.5		0.978191
763		0.977849
762.5		0.977803
762		0.976359
761.5		0.976519
761		0.976352
760.5		0.976354
760		0.978211
759.5		0.97793
759		0.976396
758.5		0.97856
758		0.975361
757.5		0.977218
757		0.9741
756.5		0.975572
756		0.979279
755.5		0.978564
755		0.976386
754.5		0.976166
754		0.975
753.5		0.9801
753		0.97834
752.5		0.975587
752		0.977329
751.5		0.975124
751		0.978582
750.5		0.977452
750		0.978699
749.5		0.978155
749		0.975526
748.5		0.977658
748		0.977965
747.5		0.977053
747		0.980127
746.5		0.974697
746		0.978482
745.5		0.977785
745		0.978308
744.5		0.977181
744		0.977212
743.5		0.977391
743		0.97728
742.5		0.977388
742		0.974394
741.5		0.976077
741		0.976077
740.5		0.976065
740		0.975779
739.5		0.980707
739		0.974659
738.5		0.97827
738		0.977435
737.5		0.978385
737		0.975713
736.5		0.976956
736		0.978189
735.5		0.977486
735		0.978198
734.5		0.975077
734		0.978129
733.5		0.97566
733		0.977416
732.5		0.974789
732		0.973711
731.5		0.975961
731		0.975159
730.5		0.976873
730		0.976732
729.5		0.977457
729		0.97638
728.5		0.972571
728		0.976709
