lambda		value

Calibration:
lambda:	800
Abs:	-0.0003

Data:
#
521		0.150533
520.5		0.150651
520		0.151371
519.5		0.151679
519		0.152721
518.5		0.15392
518		0.153963
517.5		0.154624
517		0.15559
516.5		0.155987
516		0.157488
515.5		0.157521
515		0.158216
514.5		0.159306
514		0.159395
513.5		0.160672
513		0.16094
512.5		0.161916
512		0.162803
511.5		0.162661
511		0.164262
510.5		0.164278
510		0.164604
509.5		0.165742
509		0.165651
508.5		0.166462
508		0.166522
507.5		0.167369
507		0.167875
506.5		0.167652
506		0.168202
505.5		0.168774
505		0.168884
504.5		0.169095
504		0.169201
503.5		0.169338
503		0.169509
502.5		0.169526
502		0.169729
501.5		0.169637
501		0.169749
500.5		0.170919
500		0.16986
499.5		0.170397
499		0.170236
498.5		0.169407
498		0.170704
497.5		0.170251
497		0.170366
496.5		0.17015
496		0.170529
495.5		0.170254
495		0.170012
494.5		0.169775
494		0.17002
493.5		0.169761
493		0.170141
492.5		0.169663
492		0.169609
491.5		0.169408
491		0.168899
490.5		0.169608
490		0.16952
489.5		0.168929
489		0.168859
488.5		0.168391
488		0.167954
487.5		0.168766
487		0.167687
486.5		0.167642
486		0.167178
485.5		0.166325
485		0.166813
484.5		0.166622
484		0.165869
483.5		0.165454
483		0.164902
482.5		0.164826
482		0.164496
481.5		0.163835
481		0.163342
480.5		0.16252
480		0.162379
479.5		0.16229
479		0.161391
478.5		0.161037
478		0.160291
477.5		0.159558
477		0.159688
476.5		0.158472
476		0.158457
475.5		0.157243
475		0.156262
474.5		0.156869
474		0.155542
473.5		0.155135
473		0.154695
472.5		0.153391
472		0.153846
471.5		0.15277
471		0.151494
470.5		0.151546
470		0.150583
469.5		0.150454
469		0.149522
468.5		0.148674
468		0.148596
467.5		0.147362
467		0.146762
466.5		0.14588
466		0.145596
465.5		0.144797
465		0.143979
464.5		0.143695
464		0.142658
463.5		0.142683
463		0.141099
462.5		0.141208
462		0.140005
461.5		0.140275
461		0.139154
460.5		0.138329
460		0.138031
459.5		0.13747
459		0.136788
458.5		0.135571
458		0.136011
457.5		0.134749
457		0.133736
456.5		0.134258
456		0.132935
455.5		0.133412
455		0.132636
454.5		0.132757
454		0.132198
453.5		0.131785
453		0.130499
452.5		0.13124
452		0.130639
451.5		0.130699
451		0.130525
450.5		0.130205
450		0.12943
449.5		0.129406
449		0.128678
448.5		0.129529
448		0.12819
447.5		0.128454
447		0.128304
446.5		0.127633
446		0.127921
445.5		0.127243
445		0.126888
444.5		0.127216
444		0.126388
443.5		0.125976
443		0.125917
442.5		0.12585
442		0.125634
441.5		0.124638
441		0.124491
440.5		0.124653
440		0.124251
439.5		0.124406
439		0.123553
438.5		0.123465
438		0.122926
437.5		0.122794
437		0.122559
436.5		0.121888
436		0.121817
435.5		0.12163
435		0.120746
434.5		0.121017
434		0.120148
433.5		0.119743
433		0.119743
432.5		0.119438
432		0.118865
431.5		0.118582
431		0.117777
430.5		0.11874
430		0.117483
429.5		0.117366
