lambda		value

Calibration:
lambda:	800
Abs:	-0.0002

Data:
#
865		0.759131
864.5		0.740228
864		0.754463
863.5		0.749276
863		0.753927
862.5		0.75684
862		0.751114
861.5		0.759115
861		0.761957
860.5		0.760955
860		0.753817
859.5		0.763247
859		0.751512
858.5		0.750422
858		0.751439
857.5		0.759158
857		0.756056
856.5		0.752031
856		0.752378
855.5		0.757201
855		0.759092
854.5		0.752325
854		0.754981
853.5		0.757116
853		0.753148
852.5		0.753005
852		0.759182
851.5		0.756255
851		0.754024
850.5		0.759126
850		0.75844
849.5		0.753603
849		0.754669
848.5		0.754749
848		0.75681
847.5		0.758294
847		0.758314
846.5		0.75547
846		0.755481
845.5		0.759846
845		0.758423
844.5		0.759131
844		0.758815
843.5		0.751917
843		0.758788
842.5		0.758699
842		0.756557
841.5		0.758931
841		0.75923
840.5		0.756848
840		0.758989
839.5		0.756834
839		0.7593
838.5		0.758593
838		0.759877
837.5		0.760336
837		0.761782
836.5		0.762226
836		0.759126
835.5		0.758662
835		0.760615
834.5		0.763701
834		0.76087
833.5		0.760242
833		0.761961
832.5		0.762175
832		0.76315
831.5		0.760982
831		0.76243
830.5		0.764524
830		0.762383
829.5		0.763845
829		0.760354
828.5		0.763973
828		0.763816
827.5		0.764378
827		0.764448
826.5		0.76501
826		0.765064
825.5		0.764571
825		0.76372
824.5		0.765217
824		0.765598
823.5		0.765711
823		0.765393
822.5		0.768484
822		0.765134
821.5		0.767549
821		0.764976
820.5		0.762408
820		0.765545
819.5		0.76647
819		0.766877
818.5		0.765845
818		0.767661
817.5		0.768845
817		0.767116
816.5		0.766856
816		0.76514
815.5		0.762536
815		0.767167
814.5		0.76767
814		0.769577
813.5		0.769908
813		0.768146
812.5		0.768408
812		0.767393
811.5		0.767761
811		0.768616
810.5		0.765393
810		0.767816
809.5		0.766953
809		0.769908
808.5		0.768554
808		0.7697
807.5		0.768861
807		0.76757
806.5		0.768938
806		0.768815
805.5		0.769008
805		0.767868
804.5		0.769761
804		0.769454
803.5		0.769662
803		0.768824
802.5		0.768846
802		0.768931
801.5		0.769162
801		0.771311
800.5		0.769062
800		0.771246
799.5		0.771046
799		0.768532
798.5		0.769707
798		0.768408
797.5		0.772459
797		0.768631
796.5		0.771021
796		0.770206
795.5		0.77049
795		0.771591
794.5		0.77106
794		0.769868
793.5		0.769054
793		0.772446
792.5		0.772882
792		0.773296
791.5		0.769323
791		0.768657
790.5		0.771765
790		0.769078
789.5		0.772359
789		0.770259
788.5		0.771991
788		0.771027
787.5		0.771779
787		0.773604
786.5		0.769522
786		0.770732
785.5		0.771851
785		0.770004
784.5		0.771403
784		0.771748
783.5		0.772206
783		0.774813
782.5		0.773643
782		0.771224
781.5		0.773975
781		0.770312
780.5		0.772283
780		0.772451
779.5		0.773321
779		0.773543
778.5		0.77179
778		0.774883
777.5		0.772822
777		0.772265
776.5		0.774023
776		0.772325
775.5		0.771167
775		0.774715
774.5		0.771059
774		0.776291
773.5		0.773923
773		0.771827
772.5		0.773312
772		0.772375
771.5		0.774596
771		0.772524
770.5		0.773035
770		0.774345
769.5		0.774756
769		0.774104
768.5		0.773388
768		0.772438
767.5		0.774226
767		0.772397
766.5		0.775
766		0.775052
765.5		0.772886
765		0.771933
764.5		0.774222
764		0.774139
763.5		0.775628
763		0.772885
762.5		0.775421
762		0.774759
761.5		0.773585
761		0.774393
760.5		0.775012
760		0.775032
759.5		0.774351
759		0.774399
758.5		0.774794
758		0.773549
757.5		0.774906
757		0.774431
756.5		0.773671
756		0.774803
755.5		0.775932
755		0.77421
754.5		0.776186
754		0.772732
753.5		0.777059
753		0.775776
752.5		0.77331
752		0.774178
751.5		0.772615
751		0.776508
750.5		0.775648
750		0.774754
749.5		0.775502
749		0.773692
748.5		0.775626
748		0.775283
747.5		0.776399
747		0.776551
746.5		0.774782
746		0.777447
745.5		0.775253
745		0.776389
744.5		0.772655
744		0.774532
743.5		0.774462
743		0.775684
